ID,x,y,z,wire_direction_x,wire_direction_y,wire_direction_z,halflength,type,sector,layer,layer_lim,sector_lim,num_neighbors
244,17.2597,-20.7686,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
245,18.1378,-20.2616,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
246,19.016,-19.7546,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
247,19.8941,-19.2476,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
248,20.7723,-18.7406,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
249,21.6504,-18.2336,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
250,22.5286,-17.7266,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
251,12.8689,-23.3036,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
252,11.9908,-23.8106,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
253,11.1126,-24.3176,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
254,10.2345,-24.8246,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
255,9.35633,-25.3316,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
256,8.47818,-25.8386,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
257,7.60003,-26.3456,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
258,6.72188,-26.8526,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
259,22.9318,-17.4938,28.4741,0.0438148,0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
260,6.31867,-27.0854,50.1259,0.0438148,0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
261,23.3718,-17.2398,18.4869,0.0438148,0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
262,5.87867,-27.3395,60.1131,0.0438148,0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
263,23.8118,-16.9858,8.49973,0.0438148,0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
264,5.43866,-27.5935,70.1003,0.0438148,0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
265,24.2518,-16.7317,-1.48746,0.0438148,0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
266,4.99866,-27.8475,80.0875,0.0438148,0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
267,24.6918,-16.4777,-11.4747,0.0438148,0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
268,4.55866,-28.1016,90.0747,0.0438148,0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
269,25.1318,-16.2237,-21.4618,0.0438148,0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
270,4.11866,-28.3556,100.062,0.0438148,0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
271,14.761,-25.5668,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
272,15.6391,-25.0598,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
273,16.5173,-24.5528,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
274,17.3954,-24.0458,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
275,18.2736,-23.5388,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
276,19.1517,-23.0318,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
277,20.0299,-22.5248,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
278,20.908,-22.0178,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
279,21.7862,-21.5108,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
280,22.6643,-21.0038,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
281,23.5425,-20.4968,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
282,24.4206,-19.9898,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
283,25.2988,-19.4828,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
284,13.8829,-26.0738,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
285,13.0047,-26.5808,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
286,12.1266,-27.0878,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
287,11.2484,-27.5948,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
288,10.3703,-28.1018,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
289,9.4921,-28.6088,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
290,8.61395,-29.1158,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
291,7.7358,-29.6228,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
292,6.85765,-30.1298,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
293,25.702,-19.25,28.4741,0.0438148,0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
294,6.45444,-30.3626,50.1259,0.0438148,0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
295,26.142,-18.996,18.4869,0.0438148,0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
296,6.01444,-30.6166,60.1131,0.0438148,0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
297,26.582,-18.7419,8.49973,0.0438148,0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
298,5.57444,-30.8707,70.1003,0.0438148,0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
299,27.022,-18.4879,-1.48746,0.0438148,0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
300,5.13444,-31.1247,80.0875,0.0438148,0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
301,27.462,-18.2339,-11.4747,0.0438148,0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
302,4.69444,-31.3787,90.0747,0.0438148,0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
303,27.902,-17.9798,-21.4618,0.0438148,0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
304,4.25443,-31.6328,100.062,0.0438148,0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
305,15.6391,-26.0737,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
306,16.5172,-25.5667,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
307,17.3954,-25.0597,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
308,18.2735,-24.5527,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
309,19.1517,-24.0457,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
310,20.0298,-23.5387,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
311,20.908,-23.0317,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
312,21.7861,-22.5247,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
313,22.6643,-22.0177,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
314,23.5424,-21.5107,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
315,24.4206,-21.0037,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
316,25.2987,-20.4967,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
317,26.1769,-19.9897,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
318,14.7609,-26.5807,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
319,13.8828,-27.0877,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
320,13.0046,-27.5947,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
321,12.1265,-28.1017,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
322,11.2483,-28.6087,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
323,10.3702,-29.1157,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
324,9.49203,-29.6227,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
325,8.61388,-30.1297,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
326,7.73573,-30.6367,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
327,6.85758,-31.1437,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
328,26.5801,-19.7569,28.4741,0.0438148,0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
329,6.45437,-31.3765,50.1259,0.0438148,0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
330,27.0201,-19.5028,18.4869,0.0438148,0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
331,6.01437,-31.6305,60.1131,0.0438148,0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
332,27.4601,-19.2488,8.49973,0.0438148,0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
333,5.57437,-31.8845,70.1003,0.0438148,0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
334,27.9001,-18.9948,-1.48746,0.0438148,0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
335,5.13436,-32.1386,80.0875,0.0438148,0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
336,28.3401,-18.7407,-11.4747,0.0438148,0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
337,4.69436,-32.3926,90.0747,0.0438148,0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
338,28.7801,-18.4867,-21.4618,0.0438148,0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
339,4.25436,-32.6466,100.062,0.0438148,0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
340,13.815,-23.9283,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
341,14.6931,-23.4213,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
342,15.5713,-22.9143,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
343,16.4494,-22.4073,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
344,17.3276,-21.9003,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
345,18.2057,-21.3933,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
346,19.0839,-20.8863,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
347,19.962,-20.3793,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
348,20.8402,-19.8723,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
349,21.7183,-19.3653,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
350,22.5965,-18.8583,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
351,23.4746,-18.3513,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
352,12.9369,-24.4353,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
353,12.0587,-24.9423,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
354,11.1806,-25.4493,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
355,10.3024,-25.9563,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
356,9.42425,-26.4633,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
357,8.5461,-26.9703,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
358,7.66795,-27.4773,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
359,6.7898,-27.9843,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
360,6.38659,-28.2171,28.4741,-0.0438148,-0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
361,23.8779,-18.1185,50.1259,-0.0438148,-0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
362,5.94659,-28.4711,18.4869,-0.0438148,-0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
363,24.3179,-17.8645,60.1131,-0.0438148,-0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
364,5.50659,-28.7251,8.49973,-0.0438148,-0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
365,24.7579,-17.6104,70.1003,-0.0438148,-0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
366,5.06659,-28.9792,-1.48746,-0.0438148,-0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
367,25.1979,-17.3564,80.0875,-0.0438148,-0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
368,4.62659,-29.2332,-11.4747,-0.0438148,-0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
369,25.6379,-17.1023,90.0747,-0.0438148,-0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
370,4.18658,-29.4873,-21.4618,-0.0438148,-0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
371,26.0779,-16.8483,100.062,-0.0438148,-0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
372,14.6931,-24.4352,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
373,15.5712,-23.9282,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
374,16.4494,-23.4212,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
375,17.3275,-22.9142,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
376,18.2057,-22.4072,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
377,19.0838,-21.9002,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
378,19.962,-21.3932,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
379,20.8401,-20.8862,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
380,21.7183,-20.3792,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
381,22.5964,-19.8722,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
382,23.4746,-19.3652,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
383,24.3527,-18.8582,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
384,13.8149,-24.9422,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
385,12.9368,-25.4492,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
386,12.0586,-25.9562,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
387,11.1805,-26.4632,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
388,10.3023,-26.9702,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
389,9.42418,-27.4772,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
390,8.54603,-27.9842,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
391,7.66788,-28.4912,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
392,6.78973,-28.9982,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
393,6.38652,-29.2309,28.4741,-0.0438148,-0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
394,24.7559,-18.6254,50.1259,-0.0438148,-0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
395,5.94652,-29.485,18.4869,-0.0438148,-0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
396,25.1959,-18.3713,60.1131,-0.0438148,-0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
397,5.50652,-29.739,8.49973,-0.0438148,-0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
398,25.6359,-18.1173,70.1003,-0.0438148,-0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
399,5.06651,-29.993,-1.48746,-0.0438148,-0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
400,26.0759,-17.8633,80.0875,-0.0438148,-0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
401,4.62651,-30.2471,-11.4747,-0.0438148,-0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
402,26.5159,-17.6092,90.0747,-0.0438148,-0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
403,4.18651,-30.5011,-21.4618,-0.0438148,-0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
404,26.9559,-17.3552,100.062,-0.0438148,-0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
405,15.807,-27.3785,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
406,16.6852,-26.8715,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
407,17.5633,-26.3645,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
408,18.4415,-25.8575,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
409,19.3196,-25.3505,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
410,20.1977,-24.8435,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
411,21.0759,-24.3365,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
412,21.954,-23.8295,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
413,22.8322,-23.3225,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
414,23.7103,-22.8155,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
415,24.5885,-22.3085,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
416,25.4666,-21.8015,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
417,26.3448,-21.2945,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
418,27.2229,-20.7875,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
419,28.1011,-20.2805,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
420,28.9792,-19.7735,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
421,29.8574,-19.2665,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
422,30.7355,-18.7595,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
423,14.9289,-27.8855,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
424,14.0507,-28.3925,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
425,13.1726,-28.8995,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
426,12.2944,-29.4065,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
427,11.4163,-29.9135,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
428,10.5381,-30.4205,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
429,9.65995,-30.9275,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
430,8.7818,-31.4345,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
431,7.90365,-31.9415,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
432,7.0255,-32.4485,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
433,6.14735,-32.9555,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
434,5.2692,-33.4625,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
435,4.39105,-33.9695,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
436,3.5129,-34.4765,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
437,16.6851,-27.8854,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
438,17.5632,-27.3784,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
439,18.4414,-26.8714,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
440,19.3195,-26.3644,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
441,20.1977,-25.8574,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
442,21.0758,-25.3504,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
443,21.954,-24.8434,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
444,22.8321,-24.3364,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
445,23.7103,-23.8294,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
